calendar_commit_frequency,avg_commit_size_norm,burst_concentration_ratio,commit_coefficient_variation,generic_message_ratio,pr_rejection_rate,language_diversity_norm,skill_mismatch,audio_resume_mismatch,rule_score,label
0.468841,0.010000,0.187000,0.110800,0.100000,0.394000,0.500000,0.256978,0.167862,0.000000,0
0.200000,0.143717,0.756000,1.000000,0.050000,0.366000,0.333333,0.190792,0.288117,0.160000,0
0.251136,0.328106,0.199000,0.142600,0.400000,0.434000,0.333333,0.286833,0.249888,0.000000,0
0.494231,0.327037,0.181000,0.091000,0.300000,0.390000,0.833333,0.066921,0.073419,0.000000,0
0.449180,0.045074,0.150000,0.105600,0.100000,0.000000,0.666667,0.121312,0.100512,0.000000,0
0.048948,0.240621,0.164000,1.000000,0.250000,0.010000,0.833333,0.286274,0.400159,0.000000,0
0.515217,0.384531,0.160000,0.091200,0.200000,0.320000,0.500000,0.152638,0.211744,0.000000,0
0.286250,0.432970,0.197000,0.119800,0.050000,0.186000,0.500000,0.181584,0.077148,0.000000,0
0.483000,0.314562,0.166000,0.128000,0.100000,0.073000,1.000000,0.280918,0.010623,0.000000,0
0.315894,0.336282,0.191000,0.116000,0.150000,0.262000,0.333333,0.233828,0.146325,0.000000,0
0.119737,0.308837,1.000000,1.000000,0.500000,0.797000,0.166667,0.307966,0.617919,0.500000,1
0.027778,1.000000,0.300000,0.552800,0.300000,0.353000,0.500000,0.676042,0.180920,0.300000,1
0.238217,0.010000,0.217000,0.138400,0.200000,0.000000,0.333333,0.024453,0.244746,0.000000,0
0.350370,0.319991,0.195000,0.116000,0.400000,0.121000,0.833333,0.050378,0.319090,0.000000,0
0.458865,0.318400,0.184000,0.104800,0.050000,0.486000,0.833333,0.217257,0.411449,0.000000,0
0.022000,0.217230,0.161000,1.000000,0.450000,0.211000,0.333333,0.184405,0.379918,0.000000,0
0.353030,0.335645,0.206000,0.099800,0.200000,0.291000,1.000000,0.159841,0.198285,0.000000,0
0.264179,0.298284,0.706000,1.000000,0.050000,0.252000,0.500000,0.101864,0.276870,0.121000,0
0.248485,0.141431,0.189000,0.123200,0.550000,0.282000,0.500000,0.291580,0.436536,0.000000,0
0.249333,0.380978,0.594000,1.000000,0.200000,0.254000,0.500000,0.321017,0.252190,0.034000,0
0.010000,1.000000,0.571000,1.000000,0.550000,0.000000,0.333333,0.573332,0.459162,0.300000,1
0.479720,0.411253,0.166000,0.102400,0.100000,0.323000,1.000000,0.517819,0.078649,0.000000,0
0.186207,0.769066,0.213000,0.141000,0.250000,0.000000,0.166667,0.396633,0.463502,0.000000,1
0.456757,0.582243,1.000000,1.000000,0.500000,0.537000,0.166667,0.547115,0.369210,0.500000,1
0.304348,0.032303,0.219000,0.113200,0.150000,0.255000,0.333333,0.149470,0.189352,0.000000,0
0.190566,0.249952,0.847000,1.000000,0.400000,0.679000,0.166667,0.344479,0.849776,0.381000,1
0.054071,0.208186,0.154000,0.974000,0.200000,0.000000,0.500000,0.054957,0.011951,0.000000,0
0.252459,0.386575,0.201000,0.115200,0.400000,0.027000,0.333333,0.363734,0.321626,0.000000,0
0.400000,0.125870,0.180000,0.094000,0.400000,0.143000,0.333333,0.306522,0.321377,0.000000,0
0.014885,0.152983,0.169000,1.000000,0.250000,0.142000,0.333333,0.158281,0.174061,0.000000,0
0.063636,0.030288,0.183000,0.942400,0.250000,0.406000,0.500000,0.304229,0.242338,0.000000,0
0.006460,0.264961,0.458000,1.000000,0.450000,0.359000,1.000000,0.493041,0.318826,0.000000,0
0.227778,0.388310,0.189000,0.135800,0.300000,0.188000,0.833333,0.028595,0.027440,0.000000,0
0.502222,0.326849,0.628000,0.929800,0.250000,0.044000,0.666667,0.465767,0.252795,0.061000,0
0.377778,0.031210,0.191000,0.103800,0.200000,0.169000,0.833333,0.542753,0.066334,0.000000,0
0.136893,0.421258,0.936000,1.000000,0.300000,0.313000,0.333333,0.555540,0.126030,0.300000,0
0.161739,0.385325,0.226000,0.170800,0.050000,0.315000,0.833333,0.231524,0.234497,0.000000,0
0.014000,0.102556,0.203000,1.000000,0.050000,0.104000,0.833333,0.303506,0.475654,0.000000,0
0.338562,0.137513,0.201000,0.119800,0.400000,0.187000,0.833333,0.426496,0.286933,0.000000,0
0.221359,0.177993,0.184000,0.151400,0.400000,0.224000,0.833333,0.223074,0.134906,0.000000,0
0.137624,0.848038,0.561000,0.917800,0.350000,0.728000,0.333333,0.601083,0.644672,0.159000,1
0.338333,0.013244,0.177000,0.140000,0.050000,0.453000,0.500000,0.241479,0.150851,0.000000,0
0.200000,0.026480,0.190000,0.155600,0.450000,0.011000,0.666667,0.336193,0.385937,0.000000,0
0.278431,0.206021,0.711000,1.000000,0.400000,0.233000,0.833333,0.607623,0.243560,0.125000,0
0.428947,0.134284,0.187000,0.112200,0.550000,0.219000,0.333333,0.235927,0.255630,0.000000,0
0.221569,0.241286,0.206000,0.140000,0.400000,0.463000,0.500000,0.055622,0.132552,0.000000,0
0.285075,0.070806,0.524000,1.000000,0.150000,0.190000,0.833333,0.124529,0.277892,0.000000,0
0.461905,0.284324,0.196000,0.105600,0.250000,0.395000,0.333333,0.186232,0.441312,0.000000,0
0.003337,0.215627,0.357000,1.000000,0.500000,0.271000,0.833333,0.387293,0.271269,0.000000,0
0.286207,0.183454,0.209000,0.119000,0.500000,0.150000,1.000000,0.277286,0.286858,0.000000,0
0.131959,0.111196,0.758000,1.000000,0.450000,0.515000,0.333333,0.031349,0.231172,0.312000,0
0.524627,0.391240,0.185000,0.102600,0.150000,0.426000,1.000000,0.041008,0.025344,0.000000,0
0.230556,0.310961,0.524000,1.000000,0.100000,0.742000,0.500000,0.101965,0.285097,0.150000,1
0.470667,0.150828,0.173000,0.092800,0.200000,0.261000,0.666667,0.063655,0.116742,0.000000,0
0.210714,0.389718,1.000000,1.000000,0.700000,0.000000,0.166667,0.444261,0.497094,0.550000,1
0.361702,0.604917,0.435000,1.000000,0.400000,0.000000,0.500000,0.344235,0.799604,0.000000,1
0.484694,0.292801,0.173000,0.081200,0.100000,0.000000,1.000000,0.316360,0.259713,0.000000,0
0.215556,0.259523,0.155000,0.158800,0.450000,0.006000,1.000000,0.260700,0.021567,0.000000,0
0.128000,0.456480,1.000000,1.000000,0.500000,0.390000,0.166667,0.507463,0.507571,0.350000,1
0.192424,0.162058,0.220000,0.176600,0.350000,0.393000,0.666667,0.235617,0.166125,0.000000,0
0.235484,0.204322,0.205000,0.144000,0.100000,0.167000,0.666667,0.184017,0.426570,0.000000,0
0.014815,0.145586,0.176000,1.000000,0.400000,0.384000,0.500000,0.117697,0.286662,0.000000,0
0.005556,1.000000,0.600000,1.000000,0.250000,0.279000,0.333333,0.875330,0.432123,0.300000,1
0.013596,0.177087,0.234000,1.000000,0.200000,0.000000,0.500000,0.461460,0.278494,0.000000,0
0.353947,0.220799,0.182000,0.128200,0.050000,0.337000,0.833333,0.272867,0.183541,0.000000,0
0.540000,0.116645,0.181000,0.096800,0.050000,0.290000,0.666667,0.553385,0.214374,0.000000,0
0.037482,0.339208,0.181000,1.000000,0.150000,0.209000,1.000000,0.259668,0.508499,0.000000,0
0.347692,0.260996,0.206000,0.124000,0.100000,0.246000,0.500000,0.300049,0.228896,0.000000,0
0.409211,0.088914,0.174000,0.110200,0.250000,0.213000,1.000000,0.400153,0.096392,0.000000,0
0.207018,0.372354,0.212000,0.145800,0.200000,0.028000,1.000000,0.511782,0.356295,0.000000,0
0.025813,0.182686,0.146000,1.000000,0.500000,0.000000,1.000000,0.374093,0.243375,0.000000,0
0.186957,0.028985,0.203000,0.129400,0.300000,0.157000,0.333333,0.746402,0.380592,0.000000,0
0.058551,0.111510,0.168000,1.000000,0.150000,0.418000,0.500000,0.125148,0.089758,0.000000,0
0.411628,0.360582,0.196000,0.116400,0.650000,0.195000,0.833333,0.129449,0.256526,0.200000,0
0.004673,1.000000,0.600000,1.000000,0.350000,0.694000,0.333333,0.648113,0.344119,0.450000,1
0.406400,0.395690,0.185000,0.099200,0.600000,0.094000,1.000000,0.293640,0.204540,0.000000,0
0.443478,0.149138,0.183000,0.120800,0.100000,0.000000,0.500000,0.112159,0.136914,0.000000,0
0.171053,0.287701,0.192000,0.158400,0.300000,0.353000,1.000000,0.264601,0.117896,0.000000,0
0.016028,0.088692,0.239000,1.000000,0.550000,0.153000,0.833333,0.321629,0.106473,0.000000,0
0.285714,0.139130,0.192000,0.109200,0.150000,0.431000,0.333333,0.021288,0.172689,0.000000,0
0.461017,0.109556,0.184000,0.083800,0.150000,0.250000,0.500000,0.064823,0.189810,0.000000,0
0.524528,0.441321,0.193000,0.104200,0.150000,0.255000,0.833333,0.456009,0.087018,0.000000,0
0.168657,0.098877,0.575000,1.000000,0.250000,0.330000,0.666667,0.422053,0.296751,0.019000,0
0.155696,0.195369,0.935000,1.000000,0.350000,0.178000,0.500000,0.163427,0.428137,0.299000,0
0.606667,0.342592,0.577000,0.723400,0.350000,0.076000,0.666667,0.168850,0.104861,0.021000,0
0.136538,1.000000,0.563000,0.940800,0.500000,0.672000,0.333333,0.702413,0.469114,0.160000,1
0.018347,0.391675,0.225000,1.000000,0.250000,0.164000,1.000000,0.162575,0.026481,0.000000,0
0.260000,0.432264,0.231000,0.160800,0.400000,0.265000,0.666667,0.272131,0.172032,0.000000,0
0.227419,0.094910,0.199000,0.147400,0.150000,0.362000,0.333333,0.247559,0.129886,0.000000,0
0.285185,0.112990,0.208000,0.138000,0.450000,0.404000,1.000000,0.362697,0.157244,0.000000,0
0.146610,0.271817,0.243000,0.185200,0.350000,0.248000,0.333333,0.621999,0.073973,0.000000,0
0.044063,0.203716,0.205000,1.000000,0.450000,0.000000,1.000000,0.384158,0.499491,0.000000,0
0.026393,0.286828,0.167000,1.000000,0.300000,0.308000,0.833333,0.125984,0.459378,0.000000,0
0.333929,0.246132,0.168000,0.100800,0.200000,0.456000,1.000000,0.176329,0.240467,0.000000,0
0.412048,0.185327,0.196000,0.105600,0.200000,0.338000,0.500000,0.265141,0.209450,0.000000,0
0.428125,0.189663,0.204000,0.133600,0.400000,0.184000,0.333333,0.224858,0.262083,0.000000,0
0.342718,0.695202,0.195000,0.102000,0.100000,0.499000,0.333333,0.562520,0.231368,0.000000,1
0.025488,0.207039,0.165000,1.000000,0.100000,0.196000,1.000000,0.189841,0.203974,0.000000,0
0.207627,0.405424,0.494000,1.000000,0.250000,0.157000,0.833333,0.234880,0.732966,0.000000,0
0.082377,0.157543,0.189000,0.769000,0.400000,0.344000,0.666667,0.216167,0.454681,0.000000,0
0.019717,0.317388,0.188000,1.000000,0.350000,0.186000,0.666667,0.390184,0.091602,0.000000,0
0.517164,0.263260,0.176000,0.097000,0.500000,0.000000,0.833333,0.199299,0.143942,0.000000,0
0.470079,0.368906,0.186000,0.106200,0.400000,0.000000,0.833333,0.189067,0.120557,0.000000,0
0.156881,0.522143,0.234000,0.160400,0.250000,0.410000,0.500000,0.348342,0.355240,0.000000,0
0.021699,0.368838,0.139000,1.000000,0.400000,0.351000,0.333333,0.297797,0.269299,0.000000,0
0.106311,0.134600,0.174000,0.693200,0.350000,0.314000,0.500000,0.617346,0.081402,0.000000,0
0.394872,0.065807,0.195000,0.098200,0.600000,0.386000,1.000000,0.328669,0.242116,0.000000,0
0.302941,0.269151,0.199000,0.122000,0.050000,0.000000,0.500000,0.146366,0.256564,0.000000,0
0.516216,0.452388,0.168000,0.089600,0.150000,0.313000,0.333333,0.132109,0.157983,0.000000,0
0.544595,0.327330,0.417000,1.000000,0.500000,0.280000,0.500000,0.521819,0.446725,0.000000,1
0.193939,0.276975,0.203000,0.145800,0.300000,0.309000,1.000000,0.036352,0.193298,0.000000,0
0.401493,0.290615,0.191000,0.115600,0.150000,0.117000,0.333333,0.085018,0.108100,0.000000,0
0.391860,0.314721,0.199000,0.118000,0.400000,0.112000,0.333333,0.343183,0.207100,0.000000,0
0.344048,0.252590,0.180000,0.105200,0.100000,0.443000,1.000000,0.257249,0.476665,0.000000,0
0.124359,0.361865,0.237000,0.204800,0.050000,0.000000,0.833333,0.245898,0.225999,0.000000,0
0.073810,0.319879,0.774000,1.000000,0.250000,0.214000,0.500000,0.445540,0.376731,0.174000,0
0.467010,0.325571,0.196000,0.095400,0.050000,0.000000,0.666667,0.138751,0.162299,0.000000,0
0.303158,0.170626,0.215000,0.144400,0.200000,0.417000,0.833333,0.415390,0.041874,0.000000,0
0.330189,0.268044,0.191000,0.113800,0.100000,0.537000,1.000000,0.277815,0.559766,0.150000,0
0.515385,0.193949,0.493000,0.969400,0.150000,0.401000,0.500000,0.354675,0.102052,0.000000,0
0.506731,0.392474,0.176000,0.097000,0.150000,0.257000,0.500000,0.224614,0.409903,0.000000,0
0.022727,1.000000,0.400000,0.747200,0.200000,0.567000,0.333333,0.600222,0.327008,0.450000,1
0.021745,0.205592,0.145000,1.000000,0.300000,0.138000,0.333333,0.432860,0.332164,0.000000,0
0.039759,0.257348,0.140000,1.000000,0.150000,0.000000,0.500000,0.253841,0.230974,0.000000,0
0.477193,0.122401,0.199000,0.089600,0.250000,0.001000,0.666667,0.248534,0.460374,0.000000,0
0.390698,0.102297,0.179000,0.118200,0.050000,0.186000,0.666667,0.134758,0.125421,0.000000,0
0.044475,0.262302,0.141000,1.000000,0.100000,0.352000,0.500000,0.077251,0.264281,0.000000,0
0.020661,0.297795,0.176000,1.000000,0.400000,0.138000,0.833333,0.165931,0.163291,0.000000,0
0.022254,0.364142,0.288000,1.000000,0.050000,0.000000,0.666667,0.128871,0.104938,0.000000,0
0.029412,1.000000,0.300000,0.509200,0.500000,0.781000,0.500000,0.541739,0.703483,0.450000,1
0.070133,0.049486,0.126000,0.930000,0.250000,0.152000,0.666667,0.189794,0.125891,0.000000,0
0.457447,0.219067,0.186000,0.122600,0.100000,0.000000,1.000000,0.296083,0.610240,0.000000,0
0.041727,0.315924,0.155000,1.000000,0.150000,0.099000,0.500000,0.115538,0.409982,0.000000,0
0.448462,0.230341,0.194000,0.101400,0.500000,0.106000,0.500000,0.228524,0.090118,0.000000,0
0.055527,0.309744,0.236000,1.000000,0.350000,0.083000,0.833333,0.147496,0.223709,0.000000,0
0.125714,0.242683,0.962000,1.000000,0.350000,0.139000,0.833333,0.292026,0.244350,0.320000,0
0.221739,0.288046,0.196000,0.135600,0.200000,0.000000,0.333333,0.536506,0.298002,0.000000,0
0.223188,0.216581,0.201000,0.134000,0.350000,0.000000,1.000000,0.120138,0.225918,0.000000,0
0.245652,0.426414,0.938000,1.000000,0.250000,0.351000,0.500000,0.476335,0.272045,0.302000,0
0.011229,0.281224,0.235000,1.000000,0.200000,0.423000,0.666667,0.346789,0.210407,0.000000,0
0.305000,0.143136,0.902000,1.000000,0.400000,0.000000,0.666667,0.034551,0.112356,0.274000,0
0.173404,0.427489,0.902000,1.000000,0.500000,0.144000,0.666667,0.184662,0.239526,0.274000,0
0.022222,1.000000,0.333000,0.748400,0.400000,0.188000,0.333333,0.632535,0.293971,0.300000,1
0.210526,0.302212,0.225000,0.153800,0.350000,0.237000,0.333333,0.814614,0.641019,0.000000,1
0.339437,0.216022,0.199000,0.104000,0.100000,0.000000,0.333333,0.075545,0.305750,0.000000,0
0.030202,0.266707,0.187000,1.000000,0.450000,0.000000,1.000000,0.212488,0.211167,0.000000,0
0.023052,0.448788,0.124000,1.000000,0.450000,0.256000,0.666667,0.217909,0.255008,0.000000,0
0.016301,0.272873,0.202000,1.000000,0.400000,0.136000,0.833333,0.135649,0.137166,0.000000,0
0.137634,1.000000,0.391000,0.512200,0.350000,0.484000,0.500000,0.764925,0.268493,0.000000,1
0.038592,0.204991,0.153000,1.000000,0.400000,0.152000,0.333333,0.341488,0.277183,0.000000,0
0.237037,0.218886,0.234000,0.160200,0.200000,0.252000,0.333333,0.035699,0.270124,0.000000,0
0.239560,0.362556,0.211000,0.143800,0.500000,0.000000,0.333333,0.321127,0.595454,0.000000,1
0.015327,0.271503,0.246000,1.000000,0.450000,0.386000,1.000000,0.168575,0.373583,0.000000,0
0.255556,0.437507,0.482000,1.000000,0.250000,0.395000,0.333333,0.090234,0.059637,0.000000,0
0.340909,0.276632,0.551000,1.000000,0.100000,0.276000,1.000000,0.129523,0.089155,0.001000,0
0.377941,0.435712,0.560000,1.000000,0.750000,0.561000,0.500000,0.367086,0.573579,0.358000,1
0.138356,0.463609,0.218000,0.152600,0.350000,0.000000,0.166667,0.333158,0.606706,0.000000,1
0.163208,0.240441,0.538000,1.000000,0.200000,0.151000,0.666667,0.110006,0.125374,0.000000,0
0.281915,0.749984,0.672000,1.000000,0.350000,0.582000,0.333333,0.299423,0.431107,0.245000,1
0.149505,0.277511,0.219000,0.187800,0.150000,0.169000,0.333333,0.374078,0.339351,0.000000,0
0.077377,0.380814,0.182000,0.839400,0.250000,0.160000,0.333333,0.301919,0.060336,0.000000,0
0.503061,0.189586,0.195000,0.097400,0.150000,0.207000,0.666667,0.310154,0.099449,0.000000,0
0.427333,0.385472,0.181000,0.087200,0.150000,0.231000,0.333333,0.280346,0.063377,0.000000,0
0.321176,0.391048,0.201000,0.142600,0.450000,0.155000,1.000000,0.248755,0.100316,0.000000,0
0.045423,0.223945,0.163000,1.000000,0.500000,0.309000,1.000000,0.394117,0.243259,0.000000,0
0.004891,0.235435,0.158000,1.000000,0.400000,0.087000,0.833333,0.194214,0.375757,0.000000,0
0.033000,0.090251,0.848000,1.000000,0.150000,0.083000,0.500000,0.081754,0.184076,0.232000,0
0.050597,0.312833,0.123000,1.000000,0.050000,0.319000,0.333333,0.157765,0.117773,0.000000,0
0.130864,0.245514,0.943000,1.000000,0.150000,0.382000,0.833333,0.032823,0.300590,0.306000,0
0.296226,0.340926,0.166000,0.131800,0.400000,0.173000,1.000000,0.106511,0.035782,0.000000,0
0.008086,0.240989,0.165000,1.000000,0.300000,0.226000,1.000000,0.240638,0.096410,0.000000,0
0.052207,0.405288,0.173000,1.000000,0.350000,0.015000,0.833333,0.088414,0.163074,0.000000,0
0.126471,0.205057,0.442000,1.000000,0.350000,0.248000,0.333333,0.100945,0.238444,0.000000,0
0.008974,0.271351,0.111000,1.000000,0.300000,0.194000,1.000000,0.071067,0.221619,0.000000,0
0.488608,0.317495,0.412000,1.000000,0.450000,0.710000,0.166667,0.397723,0.470400,0.150000,1
0.039277,0.115507,0.123000,1.000000,0.000000,0.000000,0.500000,0.367109,0.389682,0.000000,0
0.222772,0.246964,0.489000,1.000000,0.350000,0.273000,0.833333,0.092731,0.366393,0.000000,0
0.288889,0.331329,0.200000,0.111000,0.300000,0.133000,0.500000,0.206562,0.221310,0.000000,0
0.296226,0.187343,0.210000,0.125800,0.150000,0.312000,1.000000,0.302714,0.227787,0.000000,0
0.583133,0.107849,0.176000,0.095600,0.150000,0.208000,0.500000,0.219989,0.143431,0.000000,0
0.216154,0.354303,0.206000,0.147400,0.150000,0.208000,0.333333,0.075111,0.629211,0.000000,0
0.184536,0.267080,0.207000,0.145400,0.200000,0.030000,1.000000,0.007276,0.312481,0.000000,0
0.250000,0.234317,0.211000,0.150000,0.300000,0.000000,0.833333,0.251072,0.363954,0.000000,0
0.231646,0.213832,0.590000,1.000000,0.150000,0.000000,0.500000,0.131130,0.287754,0.031000,0
0.546809,0.197622,0.160000,0.102600,0.350000,0.196000,1.000000,0.269301,0.195582,0.000000,0
0.389706,0.010000,0.189000,0.113200,0.100000,0.000000,0.666667,0.325303,0.207690,0.000000,0
0.272340,0.077749,0.219000,0.158600,0.250000,0.219000,1.000000,0.100935,0.200480,0.000000,0
0.098765,0.131822,0.863000,1.000000,0.100000,0.172000,0.833333,0.047108,0.295262,0.243000,0
0.013150,0.122656,0.220000,1.000000,0.450000,0.317000,0.333333,0.169667,0.329886,0.000000,0
0.007692,0.136951,0.400000,1.000000,0.200000,0.481000,0.500000,0.031228,0.257599,0.000000,0
0.225714,0.015365,0.703000,1.000000,0.500000,0.357000,1.000000,0.131637,0.270364,0.119000,0
0.814634,0.669409,0.533000,0.885200,0.450000,0.000000,0.166667,0.555783,0.307244,0.000000,1
0.020775,0.163089,0.218000,1.000000,0.050000,0.211000,0.333333,0.097880,0.480676,0.000000,0
0.007515,0.010000,0.213000,1.000000,0.150000,0.318000,0.500000,0.161516,0.115357,0.000000,0
0.285965,0.177344,0.202000,0.112600,0.100000,0.162000,0.500000,0.460292,0.291448,0.000000,0
0.471154,0.010000,0.180000,0.103000,0.250000,0.387000,0.333333,0.056324,0.044019,0.000000,0
0.017255,0.268926,0.182000,1.000000,0.700000,0.139000,0.833333,0.061583,0.508289,0.200000,0
0.612963,0.370406,0.178000,0.080400,0.150000,0.253000,0.833333,0.057316,0.140525,0.000000,0
0.153465,0.418067,0.226000,0.168600,0.150000,0.000000,0.666667,0.177743,0.177070,0.000000,0
0.034432,0.154375,0.266000,1.000000,0.500000,0.215000,0.666667,0.628192,0.297185,0.000000,0
0.483133,0.177000,0.195000,0.105200,0.300000,0.236000,0.666667,0.254223,0.191438,0.000000,0
0.155814,0.380525,1.000000,1.000000,0.600000,0.956000,0.500000,0.333370,0.381288,0.500000,1
0.034146,0.147002,0.198000,1.000000,0.150000,0.248000,0.666667,0.305830,0.152566,0.000000,0
0.010212,0.261605,0.171000,1.000000,0.150000,0.181000,0.500000,0.135623,0.238339,0.000000,0
0.052538,0.362083,0.213000,0.969600,0.200000,0.263000,0.500000,0.190177,0.094000,0.000000,0
0.142222,0.280500,0.945000,1.000000,0.150000,0.302000,0.666667,0.045911,0.093418,0.307000,0
0.153488,0.010000,0.197000,0.169400,0.100000,0.341000,0.666667,0.115565,0.355979,0.000000,0
0.038554,0.114635,0.812000,1.000000,0.000000,0.323000,0.666667,0.411910,0.209539,0.204000,0
0.156897,0.061636,0.198000,0.153600,0.050000,0.046000,0.833333,0.338021,0.101863,0.000000,0
0.360656,0.219259,0.180000,0.089400,0.200000,0.162000,0.666667,0.122535,0.312288,0.000000,0
0.818605,0.669712,0.469000,0.787200,0.350000,0.283000,0.500000,0.524078,0.728984,0.000000,1
0.056268,0.238981,0.124000,1.000000,0.300000,0.382000,0.833333,0.101635,0.230637,0.000000,0
0.755000,0.216061,0.523000,0.790800,0.500000,0.259000,0.166667,0.408488,0.564315,0.000000,1
0.334667,0.786833,0.466000,1.000000,0.500000,0.693000,0.166667,0.352039,0.252933,0.150000,1
0.344898,0.326384,0.189000,0.086200,0.250000,0.000000,0.333333,0.161896,0.115713,0.000000,0
0.300000,0.236336,0.487000,1.000000,0.100000,0.313000,1.000000,0.091456,0.438892,0.000000,0
0.134615,0.218905,0.210000,0.171200,0.250000,0.197000,1.000000,0.062152,0.107234,0.000000,0
0.001106,0.210700,0.364000,1.000000,0.350000,0.080000,0.833333,0.487765,0.461528,0.000000,0
0.190968,0.180112,0.199000,0.158000,0.300000,0.014000,0.333333,0.258464,0.101949,0.000000,0
0.385455,0.198998,0.698000,1.000000,0.100000,0.000000,0.333333,0.124239,0.229476,0.115000,0
0.016786,0.346103,0.134000,1.000000,0.400000,0.555000,0.500000,0.066996,0.048409,0.150000,0
0.414706,0.182658,0.182000,0.120400,0.200000,0.355000,0.333333,0.669667,0.395455,0.000000,0
